,bookID,title,average_rating,num_pages,ratings_count,text_reviews_count,publication_date,publisher,language_name,author,genre
10486,42691,The Haj,4.03,525,11372,396,1985-05-01,Bantam,English,Leon Uris,Historical Fiction
10487,42692,Mila 18,4.29,563,21662,485,1983-11-01,Bantam,English,Leon Uris,Historical Fiction
10488,42693,A God in Ruins,3.26,517,1208,104,2000-09-05,Avon,English,Leon Uris,Fiction
10489,42694,Battle Cry,4.15,694,8323,137,2005-06-28,Avon,English,Leon Uris,Historical Fiction
10490,42695,The Angry Hills,3.67,245,1163,50,1984-01-01,Bantam,English,Leon Uris,Fiction
10491,42697,Exodus,4.34,608,85927,1520,1986-10-01,Bantam Books  Inc.,English,Leon Uris,Historical Fiction
10492,42698,Oh  Play That Thing,3.29,384,1545,105,2005-10-25,Penguin Books,English,Roddy Doyle,Fiction
10493,42701,The Van (The Barrytown Trilogy  #3),3.94,320,5718,164,1997-03-01,Penguin Books,English,Roddy Doyle,Fiction
10494,42706,Fish & Chips (The Barrytown Trilogie  #3),3.94,314,2,0,2002-10-01,Fischer Taschenbuch Verlag,German,Roddy Doyle,Fiction
10495,42714,The Giggler Treatment,4.17,112,1425,149,2001-07-20,Scholastic  Inc.,English,Roddy Doyle,Childrens
10496,42718,A Star Called Henry,3.84,342,6885,438,2000-09-07,Vintage,English,Roddy Doyle,Fiction
10497,42719,The Van,3.94,312,30,4,1991-08-04,Secker and Warburg,English,Roddy Doyle,Fiction
10498,42728,Rover rettet Weihnachten.,4.12,160,1,0,2002-09-01,Omnibus Hc Bei Bertelsmann,German,Roddy Doyle,Childrens
10499,42738,The Snapper,3.93,217,26,5,2002-09-01,Fischer TB,German,Roddy Doyle,Fiction
10500,42741,Yeats Is Dead,3.4,298,34,4,2002-06-06,Vintage,English,Roddy Doyle,Fiction
10501,42758,The Fantastic Vampire: Studies in the Children of the Night: Selected Essays from the Eighteenth International Conference on the Fantastic in the Arts,0.0,176,0,0,2002-03-30,Greenwood Press,English,James Craig Holte,blank
10502,42763,A Dracula Handbook,4.07,200,10,1,2005-03-23,Xlibris Corporation,English,Elizabeth Russell Miller,Books About Books
10503,42772,Real Estate Loopholes: Secrets of Successful Real Estate Investing,4.15,240,721,9,2003-12-31,Warner Books (NY),English,Diane  Kennedy,Business
10504,42777,Hope is the Thing with Feathers: A Personal Chronicle of Vanished Birds,4.22,384,308,33,2001-04-01,Warner Books (NY),English,Christopher Cokinos,Birds
10505,42797,Goodbye Forever (Sweet Dreams  #72),3.76,135,56,0,1984-12-31,Bantam Books,English,Barbara Conklin,Young Adult
10506,42798,Winter Dreams (Sweet Dreams  #141),3.85,176,104,4,1988-02-01,Bantam Books,English,Barbara Conklin,Young Adult
10507,42802,First  Last and Always (Sweet Dreams  #96),3.76,160,65,2,1985-09-01,Bantam Books,English,Barbara Conklin,Young Adult
10508,42808,P.S. I Love You (Sealed with a Kiss #4),2.83,192,23,1,1995-04-24,Harlequin Romance,English,Valerie Parv,Romance
10509,42811,PS I Love You Baby Collection,4.43,79,7,0,1990-12-31,Possibilities,English,Lynda Milligan,Quilting
10510,42818,Tales from Margaritaville,3.9,230,2450,175,1989-06-03,Fawcett,English,Jimmy Buffett,Fiction
10511,42819,A Pirate Looks at Fifty,3.83,420,3036,216,1999-11-28,Fawcett,English,Jimmy Buffett,Nonfiction
10512,42831,The Parrot-Head Companion: An Insider's Guide to Jimmy Buffett,2.83,176,6,0,1998-01-01,Citadel Press,English,Thomas Ryan,blank
10513,42849,The Dog Who Loved Too Much: Tales  Treatments and the Psychology of Dogs,4.08,258,691,35,1997-03-03,Bantam,English,Nicholas Dodman,Animals
10514,42854,Barack Obama: Working to Make a Difference,3.96,48,19,5,2006-04-01,Lerner Publications,English,Marlene Targ Brill,Historical
10515,42855,Great Speeches by African Americans: Frederick Douglass  Sojourner Truth  Dr. Martin Luther King  Jr.  Barack Obama  and Others,4.3,160,230,21,2006-04-28,Dover Publications,English,James Daley,History
10516,42862,The Heart of a Leader,3.96,162,542,33,1999-06-01,David C. Cook,English,Kenneth H. Blanchard,Leadership
10517,42863,Mission Possible,3.44,242,0,0,1999-04-30,McGraw-Hill Companies,English,Kenneth H. Blanchard,Business
10518,42864,Lead Like Jesus: Lessons from the Greatest Leadership Role Model of All Time,4.04,239,808,41,2007-03-01,W Publishing Group,English,Kenneth H. Blanchard,Leadership
10519,42866,The Little Book of Coaching: Motivating People to Be Winners,3.65,128,73,12,2001-01-23,Harper Business,English,Kenneth H. Blanchard,Business
10520,42867,Full Steam Ahead!: Unleash the Power of Vision in Your Work and Your Life,3.76,192,156,15,2004-10-01,Berrett-Koehler Publishers,English,Kenneth H. Blanchard,Business
10521,42869,The Servant Leader,4.09,128,276,26,2003-03-11,Thomas Nelson,English,Kenneth H. Blanchard,Leadership
10522,42876,Down Under,4.07,398,4510,392,2001-08-06,Black Swan,English,Bill Bryson,Travel
10523,42878,A Walk in the Woods: Rediscovering America on the Appalachian Trail,4.06,276,1405,266,1998-05-04,Bantam Doubleday Dell Publishing Group,English,Bill Bryson,Nonfiction
10524,42880,Bizarre World,3.38,120,73,6,2001-05-01,Little  Brown Book Group,English,Bill  Bryson,Humor
10525,42882,The Life and Times of the Thunderbolt Kid: A Memoir,3.94,268,1329,250,2007-09-25,Broadway Books,English,Bill Bryson,Nonfiction
10526,42883,Bill Bryson: The Complete Notes,4.09,544,901,36,2000-10-05,Doubleday,English,Bill Bryson,Nonfiction
10527,42885,Motel Blues,3.83,399,17,3,2003-04-15,Payot,French,Bill Bryson,Travel
10528,42891,Journeys in English,3.72,3,510,60,2004-02-02,BBC Physical Audio,English,Bill Bryson,Nonfiction
10529,42895,Una breve historia de casi todo,4.21,567,713,68,2006-04-30,Rba Libros,Spanish,Bill Bryson,Nonfiction
10530,42898,Lover Revealed (Black Dagger Brotherhood  #4),4.3,480,106469,3691,2007-03-06,Onyx,English,J.R. Ward,Romance
10531,42899,Dark Lover (Black Dagger Brotherhood  #1),4.2,393,259511,10475,2005-09-06,Penguin Group (USA),English,J.R. Ward,Romance
10532,42900,Lover Awakened (Black Dagger Brotherhood  #3),4.45,448,144906,5728,2006-09-05,Signet,English,J.R. Ward,Romance
10533,42909,All Things Wise and Wonderful,4.41,448,22780,366,2004-11-01,St. Martin's Griffin,English,James Herriot,Nonfiction
10534,42915,CliffsNotes on Remarque's All Quiet on the Western Front,4.24,112,12,0,2000-12-20,Cliffs Notes,English,Susan Van Kirk,blank
10535,42916,All Quiet on the Western Front,3.97,256,64,4,1987-03-12,Fawcett Crest,English,Erich Maria Remarque,Classics
10536,42924,The Nightingale's Song,3.88,384,16,3,2001-10-30,HarperTorch,English,Kathleen Eschenburg,Historical Romance
10537,42926,Nightingale's Song,3.02,219,40,5,2006-10-19,Hachette Children's,English,Kate Pennington,Historical Fiction
10538,42929,Gai-Jin (Asian Saga  #3),3.86,1236,10757,296,1994-04-03,Dell,English,James Clavell,Historical Fiction
10539,42932,Whirlwind (Asian Saga  #6),3.82,1231,5626,164,1999-12-02,Morrow,English,James Clavell,Historical Fiction
10540,42933,Tai-Pan (Asian Saga  #2),4.27,734,39315,778,2009-09-01,Dell,English,James Clavell,Historical Fiction
10541,42934,Escape: The Love Story from Whirlwind,3.63,584,276,14,1999-07-01,Hodder & Stoughton,English,James Clavell,Historical Fiction
10542,42953,Alaska,4.12,868,9330,590,2002-11-12,Dial Press Trade Paperback,English,James A. Michener,Historical Fiction
10543,42955,The Drifters,4.04,768,6253,353,1986-10-12,Fawcett Books,English,James A. Michener,Fiction
10544,42956,Sayonara,3.81,208,1848,104,1983-09-12,Fawcett,English,James A. Michener,Fiction
10545,42959,The Bridge at Andau,3.94,288,1135,158,1985-09-12,Fawcett,English,James A. Michener,History
10546,42960,Caribbean,3.93,672,4718,232,2005-12-13,Dial Press,English,James A. Michener,Historical Fiction
10547,42986,War and Remembrance (The Henry Family  #2),4.41,1042,29555,680,2002-02-05,Back Bay Books,English,Herman Wouk,Historical Fiction
10548,42988,Don't Stop the Carnival,3.93,416,2700,298,1992-05-15,Back Bay Books,English,Herman Wouk,Fiction
10549,42989,The Hope (The Hope and the Glory  #1),4.15,704,2336,141,2002-06-03,Back Bay Books,English,Herman Wouk,Historical Fiction
10550,42990,Youngblood Hawke,4.04,783,1248,68,1992-05-15,Back Bay Books,English,Herman Wouk,Fiction
10551,42993,Aurora Dawn,3.47,288,213,20,1992-04-15,Back Bay Books,English,Herman Wouk,Fiction
10552,43010,The Curious Incident of the Dog in the Night-Time,3.88,6,614,119,2006-12-01,Recorded Books,English,Mark Haddon,Fiction
10553,43015,A Long Way Gone: Memoirs of a Boy Soldier,4.16,229,147820,9547,2007-02-13,Sarah Crichton Books,English,Ishmael Beah,Nonfiction
10554,43017,Yellow Back Radio Broke-Down,3.83,177,496,38,2000-05-01,Dalkey Archive Press,English,Ishmael Reed,Fiction
10555,43027,Anthem,3.63,256,470,67,2004-12-28,NAL,English,Ayn Rand,Fiction
10556,43028,Sorrow's Anthem (Lincoln Perry  #2),3.89,330,62,7,2007-01-02,St. Martin's Paperbacks,English,Michael Koryta,Mystery
10557,43035,White Fang,3.98,252,119589,3124,2001-01-01,Scholastic Paperbacks,English,Jack London,Classics
10558,43037,The Call of the Wild  White Fang and Other Stories,3.99,400,18720,192,1998-08-20,Oxford University Press  USA,English,Jack London,Classics
10559,43039,White Fang,4.24,160,713,31,2006-03-28,Sterling,English,Kathleen Olmstead,Classics
10560,43044,The Sea-Wolf and Selected Stories,4.06,352,781,40,2004-05-04,Signet Classics,English,Jack London,Fiction
10561,43045,The Death of an Irish Sea Wolf (Peter McGarr  #12),3.74,304,135,12,1997-10-01,Avon,English,Bartholomew Gill,Mystery
10562,43046,Jack London Illustrated: The Call of the Wild/White Fang/The Sea-Wolf/40 Short Stories,4.26,761,20,1,1993-10-02,Random House Value Publishing,English,Jack London,Classics
10563,43049,The Sea Wolf,4.04,425,19091,851,2005-06-01,Alan Rodgers Books,English,Jack London,Classics
10564,43051,Kilo Class (Admiral Arnold Morgan  #2),4.05,512,1738,58,1999-03-03,HarperPaperbacks,English,Patrick Robinson,Fiction
10565,43058,Barracuda 945 (Admiral Arnold Morgan  #6),3.97,498,1119,27,2004-06-29,HarperTorch,English,Patrick Robinson,Fiction
10566,43059,H.M.S. Unseen (Admiral Arnold Morgan  #3),4.01,544,2076,38,2000-03-01,HarperTorch,English,Patrick Robinson,Fiction
10567,43060,Slider,4.13,416,66,7,2004-04-27,It Books,English,Patrick Robinson,Baseball
10568,43061,U.S.S. Seawolf (Admiral Arnold Morgan  #4),3.96,496,1581,46,2001-05-01,HarperTorch,English,Patrick Robinson,Fiction
10569,43063,Menace Invisible (Admiral Arnold Morgan  #3),4.01,384,3,0,2000-03-01,Albin Michel,French,Patrick Robinson,Fiction
10570,43068,True Blue: The Oxford Boat Race Mutiny,4.24,320,69,13,1990-02-23,Bantam,English,Daniel Topolski,Sports
10571,43072,A Picture Book of Anne Frank,4.18,32,217,70,1993-01-01,Holiday House,English,David A. Adler,Biography
10572,43073,Who Was Anne Frank?,4.26,103,1953,293,2007-01-18,Penguin Workshop,English,Ann Abramson,Biography
10573,43074,Enslaved by Ducks,3.44,308,2263,448,2004-10-01,Algonquin Books,English,Bob Tarte,Nonfiction
10574,43076,Ice Castles,3.87,220,161,19,1982-03-12,Fawcett,English,Leonore Fleischer,Young Adult
10575,43081,Marching Powder: A True Story of Friendship  Cocaine  and South America's Strangest Jail,4.26,400,11121,522,2004-05-01,St. Martin's Griffin,English,Rusty Young,Nonfiction
10576,43082,Marching Powder,4.26,371,906,94,2004-07-01,Pan MacMillan,English,Rusty Young,Nonfiction
10577,43084,Nations and Nationalism since 1780: Programme  Myth  Reality,3.9,214,1175,39,1992-10-30,Cambridge University Press,English,Eric Hobsbawm,History
10578,43087,Interesting Times: A Twentieth-Century Life,4.06,448,374,24,2005-05-16,New Press,English,Eric Hobsbawm,History
10579,43089,Industry and Empire: The Birth of the Industrial Revolution,3.92,411,301,14,1999-09-01,The New Press,English,Eric Hobsbawm,History
10580,43098,The Communist Manifesto,3.55,88,309,38,1998-05-01,Verso,English,Karl Marx,Philosophy
10581,43101,On the Edge of the New Century,3.71,192,82,5,2001-05-01,New Press,English,Eric Hobsbawm,History
10582,43106,The Age of Extremes: The Short Twentieth Century  1914-1991,4.25,638,348,24,1995-11-12,Abacus,English,Eric Hobsbawm,History
10583,43110,Echoes of the Marseillaise: Two Centuries Look Back on the French Revolution,3.52,168,57,7,1990-04-01,Rutgers University Press,English,Eric Hobsbawm,History
10584,43128,Winter Is the Warmest Season,3.9,40,408,83,2006-10-01,Harcourt,English,Lauren Stringer,Picture Books
10585,43129,Winter (Four Seasons  #4),3.82,36,7,1,2004-06-30,Barron's Educational Series,English,NÃºria Roca,Picture Books
10586,43130,It's Winter,3.64,32,88,14,2002-09-01,First Avenue Editions (Tm),English,Linda Glaser,Picture Books
10587,43132,Winter Season: A Dancer's Journal,3.92,168,425,39,2003-11-10,University Press of Florida,English,Toni Bentley,Nonfiction
10588,43150,Twilight of the Idols/The Anti-Christ,4.16,208,7149,143,1990-01-25,Penguin Classics,English,Friedrich Nietzsche,Philosophy
10589,43166,Practical DV Filmmaking,3.46,408,9,0,2005-11-01,Focal Press,English,Russell Evans,blank
10590,43171,Diana Vreeland,4.24,320,150,17,2002-10-22,Harper Design,English,Eleanor Dwight,Fashion
10591,43175,Inventive Paris clothes: 1909-1939 - a photographic essay,3.67,95,3,0,1978-05-26,Penguin Putnam,English,Diana Vreeland,Fashion
10592,43177,Brown V. Board of Education: A Civil Rights Milestone and Its Troubled Legacy,3.85,320,159,24,2002-12-12,Oxford University Press  USA,English,James T. Patterson,History
10593,43180,Henry V,3.88,121,433,39,1999-09-01,Penguin Classics,English,William Shakespeare,Classics
10594,43219,Hegemony and Socialist Strategy: Towards a Radical Democratic Politics,3.89,200,1063,35,2001-05-17,Verso,English,Ernesto Laclau,Politics
10595,43220,On Populist Reason,4.04,276,208,11,2005-07-17,Verso,English,Ernesto Laclau,Philosophy
10596,43221,Contingency  Hegemony  Universality: Contemporary Dialogues on the Left,3.92,329,707,18,2000-07-17,Verso,English,Judith Butler,Philosophy
10597,43228,The Meaning of Life,3.5,187,755,94,2007-05-01,Oxford University Press  USA,English,Terry Eagleton,Philosophy
10598,43229,Sweet Violence: The Idea of the Tragic,4.0,348,85,8,2002-09-27,Wiley-Blackwell,English,Terry Eagleton,Philosophy
10599,43230,The English Novel: An Introduction,3.77,376,101,10,2004-08-06,Wiley-Blackwell,English,Terry Eagleton,Nonfiction
10600,43236,MySQL Cookbook,4.0,980,126,8,2006-12-04,O'Reilly Media,English,Paul DuBois,Programming
10601,43244,High Performance MySQL: Optimization  Backups  Replication & Load Balancing,4.23,304,403,17,2004-04-18,O'Reilly Media,English,Jeremy D. Zawodny,Programming
10602,43255,Not Without My Daughter,4.1,528,19790,1042,2004-07-05,Transworld Publishers Ltd,English,Betty Mahmoody,Nonfiction
10603,43268,Aman: The Story of a Somali Girl,3.77,368,549,46,1995-08-29,Vintage,English,Virginia Lee Barnes,Nonfiction
10604,43269,Amanda's Story (The Girls of Lighthouse Lane #4),4.04,208,4,0,2006-03-14,HarperCollins,English,Thomas Kinkade,Historical Fiction
10605,43271,Lizabeth's Story (The Girls of Lighthouse Lane #3),3.96,192,24,0,2005-10-18,HarperCollins,English,Thomas Kinkade,Historical Fiction
10606,43273,Kids Are Worth It!: Giving Your Child the Gift of Inner Discipline,4.19,352,1215,129,2002-08-20,William Morrow Paperbacks,English,Barbara Coloroso,Parenting
10607,43278,Creating a Life Worth Living,4.02,336,353,24,1997-08-02,William Morrow Paperbacks,English,Carol Lloyd,Self Help
10608,43282,Happy Endings: Finishing the Edges of Your Quilts,4.25,80,24,3,2013-06-04,That Patchwork Place,English,Mimi Dietrich,Quilting
10609,43283,Unspeakable Truths and Happy Endings: Human Cruelty and the New Trauma Therapy,4.25,226,12,0,2005-04-01,Sidran Press,English,Rebecca Coffey,Psychology
10610,43287,Year's Happy Ending,3.97,216,134,14,2001-09-24,Harlequin Readers' Choice,English,Betty Neels,Romance
10611,43313,Trail of Tears: The Rise and Fall of the Cherokee Nation,4.15,424,3166,152,1997-09-22,Anchor Books,English,John Ehle,History
10612,43317,The Trail of Tears,3.91,48,170,31,1999-09-21,Random House Books for Young Readers,English,Joseph Bruchac,History
10613,43324,Are You Afraid of the Dark?,3.66,401,23924,681,2005-07-01,HarperCollins Publishers,English,Sidney Sheldon,Fiction
10614,43325,Nothing Lasts Forever,3.84,384,26040,614,1995-09-01,Grand Central,English,Sidney Sheldon,Fiction
10615,43328,Rage of Angels,3.93,512,30283,860,1999-08-03,HarperCollins Publishers,English,Sidney Sheldon,Fiction
10616,43331,He Sees You When You're Sleeping,3.79,230,477,31,2002-11-01,Pocket Books,English,Mary Higgins Clark,Mystery
10617,43332,My Gal Sunday,3.57,206,5355,183,2003-02-01,Pocket Books,English,Mary Higgins Clark,Mystery
10618,43334,We'll Meet Again,3.85,234,8892,260,2004-02-02,Pocket Books,English,Mary Higgins Clark,Mystery
10619,43335,All Through the Night,3.7,256,6332,224,1999-10-01,Pocket Books,English,Mary Higgins Clark,Mystery
10620,43338,The Night Awakens: A Mystery Writers of America Anthology,3.51,303,162,13,2000-02-01,Simon and Schuster,English,Mary Higgins Clark,Mystery
10621,43339,Where Are the Children?,4.02,304,39738,969,2005-07-01,Pocket Books,English,Mary Higgins Clark,Mystery
10622,43340,The Second Time Around,3.75,373,7472,296,2004-04-01,Pocket Books,English,Mary Higgins Clark,Mystery
10623,43342,You Belong To Me,3.87,384,20843,421,1999-04-01,Pocket Books,English,Mary Higgins Clark,Mystery
10624,43343,Stowaway and Milk Run: Two Unabridged Stories From Mary Higgins Clark,3.49,0,64,2,1999-12-01,Simon & Schuster Audio,English,Mary Higgins Clark,Mystery
10625,43344,The Christmas Thief (Regan Reilly Mysteries  #9),3.61,253,12,2,2004-01-01,Doubleday,English,Mary Higgins Clark,Mystery
10626,43348,Kitchen Privileges: A Memoir,3.84,208,1756,255,2002-11-19,Simon & Schuster,English,Mary Higgins Clark,Memoir
10627,43352,I'll Be Seeing You,3.81,307,14904,291,1994-05-01,Pocket Books,English,Mary Higgins Clark,Mystery
10628,43360,Mount Vernon Love Story: A Novel of George and Martha Washington,3.62,254,3914,495,2003-06-01,Pocket Books,English,Mary Higgins Clark,Historical Fiction
10629,43361,Inventing the People: The Rise of Popular Sovereignty in England and America,3.78,320,106,4,1989-09-17,W. W. Norton  Company,English,Edmund S. Morgan,History
10630,43363,Benjamin Franklin,3.87,352,1476,84,2003-08-11,Yale University Press,English,Edmund S. Morgan,Biography
10631,43365,American Slavery  American Freedom,4.11,464,3008,83,2003-10-17,W. W. Norton  Company,English,Edmund S. Morgan,History
10632,43368,The Puritan Dilemma: The Story of John Winthrop,3.41,210,551,58,2006-10-01,Pearson,English,Edmund S. Morgan,History
10633,43370,Thomas Jefferson: Author of America,3.91,188,2319,221,2005-05-31,Atlas Books/HarperCollins Publishers,English,Christopher Hitchens,History
10634,43371,No One Left to Lie to: The Values of the Worst Family,3.86,150,1433,157,2000-07-17,Verso,English,Christopher Hitchens,Politics
10635,43372,The Missionary Position: Mother Teresa in Theory and Practice,4.06,98,7240,571,1997-04-17,Verso,English,Christopher Hitchens,Nonfiction
10636,43375,Unacknowledged Legislation: Writers in the Public Sphere,4.01,430,211,16,2002-01-01,Verso,English,Christopher Hitchens,Essays
10637,43376,For the Sake of Argument: Essays and Minority Reports,4.16,368,221,9,1994-09-17,Verso,English,Christopher Hitchens,Essays
10638,43377,The Trial of Henry Kissinger,3.96,161,2614,187,2002-06-17,Verso,English,Christopher Hitchens,Politics
10639,43378,A Long Short War: The Postponed Liberation of Iraq,3.75,112,371,24,2003-06-03,Plume,English,Christopher Hitchens,Politics
10640,43380,Blaming the Victims: Spurious Scholarship and the Palestinian Question,4.22,296,166,7,2001-09-17,Verso,English,Edward W. Said,History
10641,43384,Unacknowledged Legislation: Writers in the Public Sphere,4.01,432,24,4,2001-03-17,Verso,English,Christopher Hitchens,Essays
10642,43390,1968: War and Democracy,4.5,246,2,1,2000-09-23,Lone Oak Press,English,Eugene J. McCarthy,blank
10643,43394,Orwell in Spain: The Full Text of Homage to Catalonia  with Associated Articles  Reviews and Letters from the Complete Works of George Orwell,4.14,416,211,16,2001-05-03,Penguin Classics,English,George Orwell,History
10644,43399,Prepared for the Worst: Selected Essays and Minority Reports,4.02,365,164,7,1988-11-01,Hill & Wang Publ. (NY),English,Christopher Hitchens,Nonfiction
10645,43401,Hons and Rebels,4.13,284,2999,200,2004-09-30,NYRB Classics,English,Jessica Mitford,Nonfiction
10646,43407,Alles ist erleuchtet,3.9,384,39,4,2003-02-20,Kiepenheuer & Witsch,German,Jonathan Safran Foer,Fiction
10647,43409,How to Be Lost,3.54,290,6176,675,2005-08-30,Ballantine Books,English,Amanda Eyre Ward,Fiction
10648,43416,The Complete Stories of Theodore Sturgeon  Volume 7: A Saucer of Loneliness,4.42,400,141,11,2002-09-05,North Atlantic Books,English,Theodore Sturgeon,Science Fiction
10649,43419,Surviving Justice: America's Wrongfully Convicted and Exonerated,4.29,489,264,32,2005-11-04,McSweeney's,English,Scott Turow,Nonfiction
10650,43423,McSweeney's #14,3.73,306,334,21,2004-09-27,McSweeney's,English,Dave Eggers,Short Stories
10651,43424,The Best of McSweeney's  Vol. 2,3.81,384,68,5,2005-08-25,Hamish hamilton,English,Dave Eggers,Short Stories
10652,43426,Une oeuvre dÃ©chirante d'un gÃ©nie renversant,3.68,536,4,0,2003-04-10,J'ai lu,French,Dave Eggers,Fiction
10653,43432,The Tenants of Moonbloom,3.88,264,520,78,2003-11-30,NYRB Classics,English,Edward Lewis Wallant,Fiction
10654,43433,McSweeney's #18,3.72,200,407,31,2005-12-08,McSweeney's,English,Dave Eggers,Short Stories
10655,43437,McSweeney's #19,3.8,250,305,15,2006-04-10,McSweeney's,English,Dave Eggers,Short Stories
10656,43438,McSweeney's #11,3.94,293,171,6,2003-07-01,McSweeney's,English,Dave Eggers,Fiction
10657,43440,Forty Stories,4.2,246,2496,123,2005-04-07,Penguin Books,English,Donald Barthelme,Short Stories
10658,43441,A Tramp Abroad,3.86,400,26,9,2003-10-14,Modern Library,English,Mark Twain,Travel
10659,43451,Flores en el Ã¡tico,3.81,480,1399,220,2005-08-30,DeBolsillo,Spanish,V.C. Andrews,Fiction
10660,43454,Black Cat (Gemini  #2),3.76,375,23,4,2004-10-05,Pocket Books,English,V.C. Andrews,Horror
10661,43455,Shooting Stars (Shooting Stars  #1-4),3.94,656,1231,22,2002-12-01,Pocket Books,English,V.C. Andrews,Young Adult
10662,43456,Scattered Leaves (Early Spring  #2),3.78,416,1481,44,2007-02-27,Pocket Star,English,V.C. Andrews,Fiction
10663,43457,Rose (Shooting Stars  #3),3.72,185,2352,29,2001-09-01,Pocket Books,English,V.C. Andrews,Horror
10664,43459,Ice (Shooting Stars  #2),3.75,208,2455,26,2001-07-31,Pocket Books,English,V.C. Andrews,Fiction
10665,43460,Into the Woods (De Beers  #4),3.87,464,2395,34,2003-01-01,Pocket Books,English,V.C. Andrews,Fiction
10666,43461,Ruby (Landry  #1),3.93,402,17,0,1994-12-01,Wheeler Publishing,English,V.C. Andrews,Fiction
10667,43475,Criss Cross,3.34,337,7752,1056,2005-08-30,Greenwillow Books,English,Lynne Rae Perkins,Young Adult
10668,43476,The Criss Cross,4.2,360,110,16,2004-08-01,Melodrama Publishing,English,Crystal Lacey Winslow,blank
10669,43484,Honey (Shooting Stars  #4),3.74,180,2447,27,2001-10-02,Pocket Books,English,V.C. Andrews,Horror
10670,43486,Raven (Orphans  #4),3.71,192,4678,59,1999-01-27,Pocket Books,English,V.C. Andrews,Fiction
10671,43487,Fulgor oculto (Landry  #3),3.89,400,5,0,2002-01-22,Plaza y Janes,Spanish,V.C. Andrews,Fiction
10672,43488,Hidden Leaves (De Beers  #5),3.87,288,2023,26,2003-03-01,Pocket Star,English,V.C. Andrews,Fiction
10673,43489,Music in the Night (Logan  #4),3.85,320,5554,64,1998-03-01,Pocket Books,English,V.C. Andrews,Fiction
10674,43490,Runaways (Orphans  #5),3.77,342,5121,78,1998-11-01,Pocket Books,English,V.C. Andrews,Fiction
10675,43491,Child of Darkness (Gemini  #3),3.81,400,19,4,2005-03-15,Gallery Books,English,V.C. Andrews,Horror
10676,43499,Die Flucht der Waisen (Die Orphan-Saga  #5),3.77,349,2,0,2002-03-01,Goldmann,German,V.C. Andrews,Fiction
10677,43503,Dornen des GlÃ¼cks (Das Erbe von Foxworth Hall  #3),3.77,412,5,0,2002-09-01,Goldmann,German,V.C. Andrews,Fiction
10678,43504,Harry Potter and the Philosopher's Stone (Harry Potter  #1),4.47,250,11,0,2010-07-01,Bloomsbury USA Childrens,Scottish Gaelic,J.K. Rowling,Fantasy
10679,43509,Harry Potter and the Goblet of Fire (Harry Potter  #4),4.56,636,18754,906,2000-07-08,Bloomsbury,English,J.K. Rowling,Fantasy
10680,43526,Sun-Kissed (The Au Pairs #3),3.86,306,2720,51,2006-05-23,Simon & Schuster,English,Melissa de la Cruz,Young Adult
10681,43527,Crazy Hot (The Au Pairs  #4),3.94,271,2501,64,2007-05-08,Simon & Schuster,English,Melissa de la Cruz,Young Adult
10682,43529,The Au Pairs (The Au Pairs #1),3.65,294,6140,244,2005-05-31,Simon & Schuster Books for Young Readers,English,Melissa de la Cruz,Young Adult
10683,43536,Wooden: A Lifetime of Observations and Reflections On and Off the Court,4.45,201,3429,274,1997-04-22,McGraw-Hill,English,John Wooden,Sports
10684,43544,The Strange Case of Dr. Jekyll and Mr. Hyde and Other Stories,4.01,320,857,57,2003-10-01,Barnes  Noble Classics,English,Robert Louis Stevenson,Classics
10685,43545,The Once and Future King (The Once and Future King  #1-4),4.07,639,85082,2921,1987-06-15,Ace,English,T.H. White,Fantasy
10686,43547,Rose of No Man's Land,3.52,320,1484,161,2007-02-05,Mariner Books,English,Michelle Tea,Fiction
10687,43548,The Roses of No Man's Land,4.26,320,293,36,1993-09-07,Penguin UK,English,Lyn Macdonald,History
10688,43554,The Quitter,3.6,104,1318,125,2006-09-06,Vertigo,English,Harvey Pekar,Graphic Novels
10689,43555,The Best American Comics 2006,3.87,293,1502,124,2006-10-01,Houghton Mifflin,English,Harvey Pekar,Comics
10690,43556,The New American Splendor Anthology: From Off the Streets of Cleveland,4.21,300,577,25,1993-01-22,Running Press Adult,English,Harvey Pekar,Comics
10691,43562,American Splendor: Another Day,3.71,136,349,28,2007-04-07,Vertigo,English,Harvey Pekar,Comics
10692,43564,Face Off: How to Draw Amazing Caricatures & Comic Portraits,4.02,127,67,5,2006-09-27,Impact,English,Harry Hamernik,Art
10693,43582,David Boring,3.81,128,71,2,2005-05-25,Public Square Books,Spanish,Daniel Clowes,Graphic Novels
10694,43586,Lout Rampage!,4.1,96,177,9,1992-11-01,Fantagraphics Books,English,Daniel Clowes,Comics
10695,43594,The Campfire Collection: Spine-tingling Tales to Tell in the Dark,3.22,176,50,6,2000-03-01,Chronicle Books,English,Eric B. Martin,Short Stories
10696,43603,The People of Paper,4.09,256,4154,458,2006-11-13,Mariner Books,English,Salvador Plascencia,Fiction
10697,43616,The Gunslinger's Bride (Montana Mavericks: Historicals #1),3.68,304,137,11,2001-08-24,Harlequin Historical,English,Cheryl St. John,Westerns
10698,43618,Two Brothers: The Lawman / The Gunslinger (Two Brothers  #1-2),4.04,393,823,40,2001-01-01,Pocket Books,English,Linda Lael Miller,Romance
10699,43619,The Gunslinger (Two Brothers  #2),4.22,179,78,1,1999-01-01,Wheeler Publishing,English,Linda Lael Miller,Romance
